AKAZE,1347,81.7839,AKAZE,58.5855
AKAZE,1363,84.6703,AKAZE,58.8476
AKAZE,1331,79.6489,AKAZE,59.2232
AKAZE,1357,79.856,AKAZE,58.9428
AKAZE,1331,82.5409,AKAZE,57.9342
ORB,500,8.77037,SIFT,44.7202
ORB,500,7.85705,SIFT,47.1661
OpenCV(4.1.0) /opencv/modules/core/src/batch_distance.cpp:282: error: (-215:Assertion failed) (type == CV_8U && dtype == CV_32S) || dtype == CV_32F in function 'batchDistance'
AKAZE,1351,73.5283,BRISK,2.22115
AKAZE,1327,83.4417,BRISK,2.00976
AKAZE,1311,71.0643,BRISK,2.02779
AKAZE,1351,84.8599,BRISK,1.99204
AKAZE,1360,75.4848,BRISK,2.12373
AKAZE,1347,83.6866,BRISK,2.13958
AKAZE,1363,84.3266,BRISK,2.17003
AKAZE,1331,84.6032,BRISK,2.33491
AKAZE,1357,78.9869,BRISK,2.24981
AKAZE,1331,84.0949,BRISK,2.25863
AKAZE,1351,84.8726,BRIEF,0.961179
AKAZE,1327,80.3863,BRIEF,0.983625
AKAZE,1311,73.1874,BRIEF,1.43101
AKAZE,1351,80.8135,BRIEF,1.01768
AKAZE,1360,82.5621,BRIEF,0.940612
AKAZE,1347,81.2302,BRIEF,1.02227
AKAZE,1363,68.9492,BRIEF,1.04286
AKAZE,1331,81.228,BRIEF,0.999748
AKAZE,1357,81.4119,BRIEF,1.01361
AKAZE,1331,80.5198,BRIEF,1.11812
AKAZE,1351,81.2667,ORB,3.09117
AKAZE,1327,80.3469,ORB,3.09728
AKAZE,1311,67.2544,ORB,3.06739
AKAZE,1351,68.3568,ORB,3.04003
AKAZE,1360,70.7069,ORB,3.24193
AKAZE,1347,67.8734,ORB,3.11411
AKAZE,1363,79.1507,ORB,3.19385
AKAZE,1331,80.8822,ORB,3.0699
AKAZE,1357,69.4921,ORB,3.09758
AKAZE,1331,81.7359,ORB,3.12216
AKAZE,1351,83.4631,FREAK,44.8938
AKAZE,1327,77.1922,FREAK,42.2165
AKAZE,1311,69.1508,FREAK,41.9006
AKAZE,1351,77.6925,FREAK,42.7352
AKAZE,1360,68.7531,FREAK,41.4479
AKAZE,1347,71.133,FREAK,42.1467
AKAZE,1363,78.4107,FREAK,42.0298
AKAZE,1331,79.4583,FREAK,42.1126
AKAZE,1357,81.9742,FREAK,44.9361
AKAZE,1331,76.94,FREAK,45.1697
AKAZE,1351,79.4486,AKAZE,72.7016
AKAZE,1327,81.7746,AKAZE,68.8532
AKAZE,1311,78.6155,AKAZE,58.236
AKAZE,1351,73.881,AKAZE,57.7802
AKAZE,1360,79.7115,AKAZE,58.7767
AKAZE,1347,68.7736,AKAZE,57.7636
AKAZE,1363,84.5356,AKAZE,72.2394
AKAZE,1331,69.7128,AKAZE,62.6322
AKAZE,1357,70.3848,AKAZE,57.4453
AKAZE,1331,70.6762,AKAZE,58.3705
AKAZE,1351,82.1159,SIFT,31.7763
AKAZE,1327,76.7654,SIFT,25.55
OpenCV(4.1.0) /opencv/modules/core/src/batch_distance.cpp:282: error: (-215:Assertion failed) (type == CV_8U && dtype == CV_32S) || dtype == CV_32F in function 'batchDistance'
SIFT,1438,145.69,BRISK,1.74966
SIFT,1371,138.922,BRISK,1.76916
SIFT,1380,136.466,BRISK,1.66145
SIFT,1335,136.758,BRISK,1.83027
SIFT,1305,140.035,BRISK,1.73273
SIFT,1370,143.157,BRISK,1.84613
SIFT,1396,138.955,BRISK,1.77784
SIFT,1382,137.338,BRISK,1.99214
SIFT,1463,142.147,BRISK,2.0069
SIFT,1422,138.017,BRISK,1.767
SIFT,1438,138.468,BRIEF,0.89891
SIFT,1371,140.093,BRIEF,0.910746
SIFT,1380,140.492,BRIEF,0.903328
SIFT,1335,141.147,BRIEF,0.879141
SIFT,1305,137.985,BRIEF,0.917576
SIFT,1370,141.464,BRIEF,0.983233
SIFT,1396,138.213,BRIEF,0.906672
SIFT,1382,140.032,BRIEF,0.935132
SIFT,1463,139.489,BRIEF,0.970492
SIFT,1422,141.144,BRIEF,0.911833
SIFT,1438,140.734,OpenCV(4.1.0) /opencv/modules/core/src/alloc.cpp:55: error: (-4:Insufficient memory) Failed to allocate 70166064384 bytes in function 'OutOfMemoryError'
SIFT,1438,140.004,FREAK,41.9263
SIFT,1371,142.299,FREAK,41.8677
SIFT,1380,140.635,FREAK,42.3448
SIFT,1335,142.498,FREAK,41.7966
SIFT,1305,137.742,FREAK,42.4771
SIFT,1370,142.077,FREAK,43.3523
SIFT,1396,134.263,FREAK,42.3977
SIFT,1382,144.496,FREAK,41.9269
SIFT,1463,142.718,FREAK,42.3791
SIFT,1422,140.501,FREAK,43.9516
AKAZE,1351,79.9874,AKAZE,60.1088
AKAZE,1327,71.3043,AKAZE,60.4525
AKAZE,1311,74.9659,AKAZE,61.2374
AKAZE,1351,70.1462,AKAZE,58.4684
AKAZE,1360,68.6249,AKAZE,59.697
AKAZE,1347,71.9095,AKAZE,58.5098
AKAZE,1363,69.3842,AKAZE,57.353
AKAZE,1331,67.856,AKAZE,56.1597
AKAZE,1357,69.2069,AKAZE,57.8174
AKAZE,1331,69.4991,AKAZE,59.5078
SIFT,1438,141.706,SIFT,90.099
SIFT,1371,110.638,SIFT,88.4271
OpenCV(4.1.0) /opencv/modules/core/src/batch_distance.cpp:282: error: (-215:Assertion failed) (type == CV_8U && dtype == CV_32S) || dtype == CV_32F in function 'batchDistance'
